Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,home_Season,home_is_home,home_GoalsFor,home_GoalsAgainst,home_Shots,home_ShotsOT,home_Cards,home_GoalsFor_rolling_mean,home_GoalsFor_rolling_sum,home_GoalsAgainst_rolling_mean,home_GoalsAgainst_rolling_sum,home_Shots_rolling_mean,home_Shots_rolling_sum,home_ShotsOT_rolling_mean,home_ShotsOT_rolling_sum,home_Cards_rolling_mean,home_Cards_rolling_sum,home_Points_rolling_mean,home_Points_rolling_sum,home_PrevSeasonPoints,away_Season,away_is_home,away_GoalsFor,away_GoalsAgainst,away_Shots,away_ShotsOT,away_Cards,away_GoalsFor_rolling_mean,away_GoalsFor_rolling_sum,away_GoalsAgainst_rolling_mean,away_GoalsAgainst_rolling_sum,away_Shots_rolling_mean,away_Shots_rolling_sum,away_ShotsOT_rolling_mean,away_ShotsOT_rolling_sum,away_Cards_rolling_mean,away_Cards_rolling_sum,away_Points_rolling_mean,away_Points_rolling_sum,away_PrevSeasonPoints,h2h_points_home,h2h_points_away,home_value,away_value,home_goal_diff_rolling_mean,home_goal_diff_rolling_sum,away_goal_diff_rolling_mean,away_goal_diff_rolling_sum,home_points_sum,away_points_sum,home_points_rolling_mean,away_points_rolling_mean,home_points_sum_5,away_points_sum_5,home_points_mean_5,away_points_mean_5
E0,2021-10-31,16:30,Aston Villa,West Ham,1,4,A,1,2,A,C Kavanagh,9,21,3,9,7,13,3,6,1,2,1,0,2021,2021,1,1,4,9,3,3,1.6,8.0,1.6,8.0,12.0,60.0,3.6,18.0,2.2,11.0,1.2,6.0,55.0,2021,0,4,1,21,9,2,1.2,6.0,1.0,5.0,16.0,80.0,4.8,24.0,1.6,8.0,1.8,9.0,65.0,2,8,429.3,284.75,0.0,0.0,0.1999999999999999,1.0,10.0,17.0,1.1111111111111112,1.8888888888888888,6.0,9.0,1.2,1.8
E0,2021-11-01,20:00,Wolves,Everton,2,1,H,2,0,H,M Atkinson,10,14,4,5,10,8,4,3,1,1,0,0,2021,2021,1,2,1,10,4,1,1.4,7.0,1.2,6.0,8.0,40.0,2.8,14.0,2.0,10.0,2.0,10.0,45.0,2021,0,1,2,14,5,1,1.0,5.0,2.0,10.0,12.8,64.0,2.6,13.0,1.6,8.0,0.8,4.0,59.0,3,9,410.25,495.5,0.1999999999999999,1.0,-1.0,-5.0,13.0,14.0,1.4444444444444444,1.5555555555555556,10.0,4.0,2.0,0.8
E0,2021-11-05,20:00,Southampton,Aston Villa,1,0,H,1,0,H,A Madley,9,14,3,3,12,12,10,8,2,2,0,0,2021,2021,1,1,0,9,3,2,1.0,5.0,1.2,6.0,14.2,71.0,3.6,18.0,2.0,10.0,1.4,7.0,43.0,2021,0,0,1,14,3,2,1.2,6.0,2.4,12.0,10.8,54.0,3.6,18.0,2.6,13.0,0.6,3.0,55.0,9,3,252.4,429.3,-0.1999999999999999,-1.0,-1.2,-6.0,11.0,10.0,1.1,1.0,7.0,3.0,1.4,0.6
E0,2021-11-06,12:30,Man United,Man City,0,2,A,0,2,A,M Oliver,5,16,1,5,9,12,1,9,1,2,0,0,2021,2021,1,0,2,5,1,1,1.2,6.0,2.2,11.0,16.2,81.0,4.8,24.0,3.4,17.0,0.8,4.0,74.0,2021,0,2,0,16,5,2,1.8,9.0,1.0,5.0,15.8,79.0,6.0,30.0,2.6,13.0,2.0,10.0,86.0,10,1,872.25,1000.0,-1.0000000000000002,-5.0,0.8,4.0,17.0,20.0,1.7,2.0,4.0,10.0,0.8,2.0
E0,2021-11-06,15:00,Brentford,Norwich City,1,2,A,0,2,A,J Gillett,19,9,7,5,12,13,6,2,2,3,0,0,2021,2021,1,1,2,19,7,2,1.4,7.0,2.0,10.0,13.8,69.0,5.4,27.0,1.4,7.0,0.8,4.0,,2021,0,2,1,9,5,3,0.2,1.0,2.2,11.0,10.4,52.0,2.2,11.0,2.6,13.0,0.4,2.0,,0,0,153.55,128.3,-0.6000000000000001,-3.0,-2.0,-10.0,12.0,2.0,1.2,0.2,4.0,2.0,0.8,0.4
E0,2021-11-06,15:00,Chelsea,Burnley,1,1,D,1,0,H,A Marriner,25,5,4,2,6,9,14,2,1,4,0,0,2021,2021,1,1,1,25,4,1,2.8,14.0,0.4,2.0,14.4,72.0,5.8,29.0,1.4,7.0,2.4,12.0,67.0,2021,0,1,1,5,2,4,1.4,7.0,1.4,7.0,10.8,54.0,4.0,20.0,2.6,13.0,1.2,6.0,39.0,12,0,896.5,127.7,2.4,12.0,0.0,0.0,25.0,7.0,2.5,0.7,12.0,6.0,2.4,1.2
E0,2021-11-06,15:00,Crystal Palace,Wolves,2,0,H,0,0,D,G Scott,13,4,6,2,14,13,4,6,2,1,0,0,2021,2021,1,2,0,13,6,2,1.6,8.0,1.2,6.0,11.6,58.0,3.8,19.0,2.2,11.0,1.4,7.0,44.0,2021,0,0,2,4,2,1,1.8,9.0,1.0,5.0,7.8,39.0,3.6,18.0,1.4,7.0,2.6,13.0,45.0,4,7,212.45,410.25,0.4000000000000001,2.0,0.8,4.0,12.0,16.0,1.2,1.6,7.0,13.0,1.4,2.6
E0,2021-11-06,17:30,Brighton,Newcastle,1,1,D,1,0,H,D Coote,14,6,5,1,16,10,2,5,3,4,1,0,2021,2021,1,1,1,14,5,5,0.8,4.0,1.4,7.0,11.8,59.0,4.0,20.0,2.8,14.0,0.8,4.0,41.0,2021,0,1,1,6,1,4,1.0,5.0,2.0,10.0,9.4,47.0,2.4,12.0,3.6,18.0,0.4,2.0,45.0,8,2,251.1,232.9,-0.5999999999999999,-3.0,-1.0,-5.0,16.0,4.0,1.6,0.4,4.0,2.0,0.8,0.4
E0,2021-11-07,14:00,Arsenal,Watford,1,0,H,0,0,D,K Friend,14,7,6,1,6,19,4,2,4,2,0,1,2021,2021,1,1,0,14,6,4,2.0,10.0,0.8,4.0,13.6,68.0,5.8,29.0,1.2,6.0,2.2,11.0,61.0,2021,0,0,1,7,1,4,1.2,6.0,2.0,10.0,11.2,56.0,3.8,19.0,2.4,12.0,0.8,4.0,,4,1,553.0,140.0,1.2,6.0,-0.8,-4.0,17.0,10.0,1.7,1.0,11.0,4.0,2.2,0.8
E0,2021-11-07,14:00,Everton,Tottenham,0,0,D,0,0,D,C Kavanagh,12,8,2,0,13,17,4,2,2,4,1,0,2021,2021,1,0,0,12,2,4,1.2,6.0,1.8,9.0,13.4,67.0,3.4,17.0,1.6,8.0,0.8,4.0,59.0,2021,0,0,0,8,0,4,1.2,6.0,2.0,10.0,11.4,57.0,4.0,20.0,1.4,7.0,1.2,6.0,62.0,5,5,495.5,672.0,-0.6000000000000001,-3.0,-0.8,-4.0,14.0,15.0,1.4,1.5,4.0,6.0,0.8,1.2
E0,2021-11-07,14:00,Leeds United,Leicester City,1,1,D,1,1,D,D England,18,9,5,3,12,5,10,5,1,1,0,0,2021,2021,1,1,1,18,5,1,1.0,5.0,1.0,5.0,13.8,69.0,3.8,19.0,2.4,12.0,1.4,7.0,59.0,2021,0,1,1,9,3,1,2.0,10.0,1.8,9.0,15.8,79.0,7.0,35.0,1.6,8.0,1.6,8.0,66.0,3,3,244.95,549.1,0.0,0.0,0.1999999999999999,1.0,10.0,14.0,1.0,1.4,7.0,8.0,1.4,1.6
E0,2021-11-07,16:30,West Ham,Liverpool,3,2,H,1,1,D,C Pawson,7,16,3,5,11,6,3,2,1,1,0,0,2021,2021,1,3,2,7,3,1,1.8,9.0,0.8,4.0,17.6,88.0,5.8,29.0,2.0,10.0,2.4,12.0,65.0,2021,0,2,3,16,5,1,3.4,17.0,1.4,7.0,14.8,74.0,5.8,29.0,1.2,6.0,1.8,9.0,69.0,0,12,284.75,904.5,1.0,5.0,2.0,10.0,20.0,22.0,2.0,2.2,12.0,9.0,2.4,1.8
E0,2021-11-20,12:30,Leicester City,Chelsea,0,3,A,0,2,A,P Tierney,4,16,3,7,15,8,3,5,3,1,0,0,2021,2021,1,0,3,4,3,3,1.8,9.0,1.6,8.0,13.2,66.0,6.6,33.0,1.4,7.0,1.6,8.0,66.0,2021,0,3,0,16,7,1,3.0,15.0,0.4,2.0,18.4,92.0,6.6,33.0,1.0,5.0,2.6,13.0,67.0,5,5,549.1,896.5,0.1999999999999999,1.0,2.6,13.0,15.0,26.0,1.3636363636363635,2.363636363636364,8.0,13.0,1.6,2.6
E0,2021-11-20,15:00,Aston Villa,Brighton,2,0,H,0,0,D,A Taylor,9,6,5,2,7,13,5,7,3,3,0,0,2021,2021,1,2,0,9,5,3,1.0,5.0,2.6,13.0,12.2,61.0,3.6,18.0,2.6,13.0,0.0,0.0,55.0,2021,0,0,2,6,2,3,0.8,4.0,1.4,7.0,13.0,65.0,4.2,21.0,3.2,16.0,0.8,4.0,41.0,5,5,429.3,251.1,-1.6,-8.0,-0.5999999999999999,-3.0,10.0,17.0,0.9090909090909092,1.5454545454545454,0.0,4.0,0.0,0.8
E0,2021-11-20,15:00,Burnley,Crystal Palace,3,3,D,2,3,A,S Hooper,15,18,9,8,14,15,3,6,2,3,0,0,2021,2021,1,3,3,15,9,2,1.2,6.0,1.2,6.0,10.0,50.0,3.8,19.0,2.6,13.0,1.2,6.0,39.0,2021,0,3,3,18,8,3,1.8,9.0,1.0,5.0,12.6,63.0,4.4,22.0,2.2,11.0,1.8,9.0,44.0,9,3,127.7,212.45,0.0,0.0,0.8,4.0,8.0,15.0,0.7272727272727273,1.3636363636363635,6.0,9.0,1.2,1.8
E0,2021-11-20,15:00,Newcastle,Brentford,3,3,D,2,2,D,R Jones,23,10,9,4,13,11,8,2,2,2,0,0,2021,2021,1,3,3,23,9,2,1.0,5.0,2.0,10.0,6.6,33.0,1.4,7.0,3.8,19.0,0.4,2.0,45.0,2021,0,3,3,10,4,2,1.0,5.0,1.8,9.0,15.2,76.0,6.0,30.0,1.6,8.0,0.6,3.0,,0,0,232.9,153.55,-1.0,-5.0,-0.8,-4.0,5.0,12.0,0.4545454545454545,1.0909090909090908,2.0,3.0,0.4,0.6
E0,2021-11-20,15:00,Norwich City,Southampton,2,1,H,1,1,D,M Atkinson,8,17,4,5,8,9,5,7,3,2,0,0,2021,2021,1,2,1,8,4,3,0.6,3.0,2.0,10.0,10.2,51.0,2.8,14.0,2.6,13.0,1.0,5.0,,2021,0,1,2,17,5,2,1.2,6.0,1.0,5.0,12.4,62.0,3.0,15.0,2.4,12.0,2.0,10.0,43.0,0,6,128.3,252.4,-1.4,-7.0,0.1999999999999999,1.0,5.0,14.0,0.4545454545454545,1.2727272727272727,5.0,10.0,1.0,2.0
E0,2021-11-20,15:00,Watford,Man United,4,1,H,2,0,H,J Moss,20,9,7,3,7,5,9,3,2,1,0,1,2021,2021,1,4,1,20,7,2,1.0,5.0,2.0,10.0,9.6,48.0,3.2,16.0,2.4,12.0,0.6,3.0,,2021,0,1,4,9,3,3,1.2,6.0,2.4,12.0,11.6,58.0,4.2,21.0,3.2,16.0,0.8,4.0,74.0,3,3,140.0,872.25,-1.0,-5.0,-1.2,-6.0,10.0,17.0,0.9090909090909092,1.5454545454545454,3.0,4.0,0.6,0.8
E0,2021-11-20,15:00,Wolves,West Ham,1,0,H,0,0,D,M Dean,15,8,5,3,6,9,7,3,1,1,0,0,2021,2021,1,1,0,15,5,1,1.6,8.0,1.4,7.0,7.6,38.0,3.4,17.0,1.6,8.0,2.0,10.0,45.0,2021,0,0,1,8,3,1,2.0,10.0,1.0,5.0,15.0,75.0,5.0,25.0,1.8,9.0,2.4,12.0,65.0,6,6,410.25,284.75,0.2000000000000001,1.0,1.0,5.0,16.0,23.0,1.4545454545454546,2.090909090909091,10.0,12.0,2.0,2.4
E0,2021-11-20,17:30,Liverpool,Arsenal,4,0,H,1,0,H,M Oliver,19,5,9,3,15,12,6,1,2,0,0,0,2021,2021,1,4,0,19,9,2,3.2,16.0,1.4,7.0,14.8,74.0,5.6,28.0,1.2,6.0,1.6,8.0,69.0,2021,0,0,4,5,3,0,1.6,8.0,0.6,3.0,14.0,70.0,5.6,28.0,1.6,8.0,2.2,11.0,61.0,9,3,904.5,553.0,1.8000000000000005,9.0,1.0,5.0,22.0,20.0,2.0,1.818181818181818,8.0,11.0,1.6,2.2
E0,2021-11-21,14:00,Man City,Everton,3,0,H,1,0,H,S Attwell,17,4,7,1,5,7,7,1,1,1,0,0,2021,2021,1,3,0,17,7,1,2.0,10.0,1.0,5.0,16.0,80.0,6.2,31.0,2.6,13.0,2.0,10.0,86.0,2021,0,0,3,4,1,1,0.8,4.0,1.8,9.0,13.6,68.0,3.0,15.0,2.0,10.0,0.4,2.0,59.0,12,0,1000.0,495.5,1.0,5.0,-1.0,-5.0,23.0,15.0,2.090909090909091,1.3636363636363635,10.0,2.0,2.0,0.4
E0,2021-11-21,16:30,Tottenham,Leeds United,2,1,H,0,1,A,A Marriner,13,18,4,7,11,12,4,8,1,4,0,0,2021,2021,1,2,1,13,4,1,1.0,5.0,1.4,7.0,11.0,55.0,3.2,16.0,2.0,10.0,1.4,7.0,62.0,2021,0,1,2,18,7,4,1.0,5.0,0.8,4.0,14.4,72.0,3.8,19.0,2.0,10.0,1.6,8.0,59.0,3,3,672.0,244.95,-0.3999999999999999,-2.0,0.1999999999999999,1.0,16.0,11.0,1.4545454545454546,1.0,7.0,8.0,1.4,1.6
E0,2021-11-27,12:30,Arsenal,Newcastle,2,0,H,0,0,D,S Attwell,24,9,6,5,6,12,4,4,1,3,0,0,2021,2021,1,2,0,24,6,1,1.6,8.0,1.4,7.0,13.4,67.0,5.8,29.0,1.4,7.0,2.0,10.0,61.0,2021,0,0,2,9,5,3,1.4,7.0,2.2,11.0,9.6,48.0,2.8,14.0,3.8,19.0,0.6,3.0,45.0,12,0,553.0,232.9,0.2000000000000001,1.0,-0.8000000000000003,-4.0,20.0,6.0,1.6666666666666667,0.5,10.0,3.0,2.0,0.6
E0,2021-11-27,15:00,Crystal Palace,Aston Villa,1,2,A,0,1,A,M Salisbury,8,10,3,3,12,10,7,3,3,3,0,0,2021,2021,1,1,2,8,3,3,2.0,10.0,1.2,6.0,12.6,63.0,5.2,26.0,2.4,12.0,1.8,9.0,44.0,2021,0,2,1,10,3,3,1.2,6.0,2.2,11.0,11.2,56.0,4.0,20.0,3.0,15.0,0.6,3.0,55.0,6,6,212.45,429.3,0.8,4.0,-1.0000000000000002,-5.0,16.0,13.0,1.3333333333333333,1.0833333333333333,9.0,3.0,1.8,0.6
E0,2021-11-27,15:00,Liverpool,Southampton,4,0,H,3,0,H,A Marriner,20,7,6,3,7,14,5,7,0,1,0,0,2021,2021,1,4,0,20,6,0,3.6,18.0,1.0,5.0,17.4,87.0,6.6,33.0,1.0,5.0,2.0,10.0,69.0,2021,0,0,4,7,3,1,1.2,6.0,0.8,4.0,14.6,73.0,3.6,18.0,1.8,9.0,2.0,10.0,43.0,9,3,904.5,252.4,2.6,13.0,0.3999999999999999,2.0,25.0,14.0,2.0833333333333335,1.1666666666666667,10.0,10.0,2.0,2.0
E0,2021-11-27,15:00,Norwich City,Wolves,0,0,D,0,0,D,S Hooper,14,5,4,2,11,10,4,3,2,2,0,0,2021,2021,1,0,0,14,4,2,1.0,5.0,2.2,11.0,9.8,49.0,3.2,16.0,2.8,14.0,1.4,7.0,,2021,0,0,0,5,2,2,1.4,7.0,1.2,6.0,9.2,46.0,3.8,19.0,1.8,9.0,2.0,10.0,45.0,0,6,128.3,410.25,-1.2000000000000002,-6.0,0.1999999999999999,1.0,8.0,19.0,0.6666666666666666,1.5833333333333333,7.0,10.0,1.4,2.0
E0,2021-11-27,17:30,Brighton,Leeds United,0,0,D,0,0,D,C Pawson,20,11,4,4,12,14,6,1,1,3,0,0,2021,2021,1,0,0,20,4,1,0.8,4.0,1.8,9.0,10.0,50.0,4.2,21.0,3.4,17.0,0.6,3.0,41.0,2021,0,0,0,11,4,3,1.0,5.0,1.2,6.0,14.0,70.0,4.4,22.0,2.8,14.0,1.0,5.0,59.0,6,0,251.1,244.95,-1.0,-5.0,-0.1999999999999999,-1.0,17.0,11.0,1.4166666666666667,0.9166666666666666,3.0,5.0,0.6,1.0
E0,2021-11-28,14:00,Brentford,Everton,1,0,H,1,0,H,D England,6,14,4,5,8,11,3,3,4,3,0,0,2021,2021,1,1,0,6,4,4,1.2,6.0,2.2,11.0,14.6,73.0,5.6,28.0,1.4,7.0,0.2,1.0,,2021,0,0,1,14,5,3,0.6,3.0,2.2,11.0,12.0,60.0,2.8,14.0,2.0,10.0,0.2,1.0,59.0,0,0,153.55,495.5,-1.0000000000000002,-5.0,-1.6,-8.0,13.0,15.0,1.0833333333333333,1.25,1.0,1.0,0.2,0.2
E0,2021-11-28,14:00,Leicester City,Watford,4,2,H,3,1,H,A Madley,18,16,8,5,5,19,8,6,0,0,0,0,2021,2021,1,4,2,18,8,0,1.4,7.0,1.8,9.0,12.2,61.0,6.2,31.0,1.4,7.0,1.4,7.0,66.0,2021,0,2,4,16,5,0,1.8,9.0,2.0,10.0,12.6,63.0,4.4,22.0,2.2,11.0,1.2,6.0,,4,1,549.1,140.0,-0.4000000000000001,-2.0,-0.1999999999999999,-1.0,15.0,13.0,1.25,1.0833333333333333,7.0,6.0,1.4,1.2
E0,2021-11-28,14:00,Man City,West Ham,2,1,H,1,0,H,M Oliver,19,5,9,3,7,6,8,4,2,0,0,0,2021,2021,1,2,1,19,9,2,2.2,11.0,0.6,3.0,17.0,85.0,7.0,35.0,2.2,11.0,2.4,12.0,86.0,2021,0,1,2,5,3,0,1.8,9.0,0.8,4.0,13.0,65.0,4.6,23.0,1.6,8.0,2.4,12.0,65.0,10,1,1000.0,284.75,1.6,8.0,1.0,5.0,26.0,23.0,2.1666666666666665,1.9166666666666667,12.0,12.0,2.4,2.4
E0,2021-11-28,16:30,Chelsea,Man United,1,1,D,0,0,D,A Taylor,24,3,6,2,13,14,15,2,2,5,0,0,2021,2021,1,1,1,24,6,2,3.0,15.0,0.2,1.0,17.6,88.0,6.2,31.0,1.0,5.0,2.6,13.0,67.0,2021,0,1,1,3,2,5,1.2,6.0,3.0,15.0,10.8,54.0,3.6,18.0,3.6,18.0,0.6,3.0,74.0,2,8,896.5,872.25,2.8,14.0,-1.8,-9.0,29.0,17.0,2.4166666666666665,1.4166666666666667,13.0,3.0,2.6,0.6
E0,2021-11-30,19:30,Newcastle,Norwich City,1,1,D,0,0,D,A Madley,9,16,1,6,8,11,2,5,0,0,0,1,2021,2021,1,1,1,9,1,0,1.0,5.0,2.0,10.0,10.0,50.0,3.6,18.0,3.2,16.0,0.6,3.0,45.0,2021,0,1,1,16,6,2,1.0,5.0,2.2,11.0,9.6,48.0,3.4,17.0,2.6,13.0,1.4,7.0,,1,4,232.9,128.3,-1.0,-5.0,-1.2000000000000002,-6.0,6.0,9.0,0.4615384615384615,0.6923076923076923,3.0,7.0,0.6,1.4
E0,2021-11-30,20:15,Leeds United,Crystal Palace,1,0,H,0,0,D,K Friend,15,9,3,1,15,15,7,4,5,3,0,0,2021,2021,1,1,0,15,3,5,1.0,5.0,1.0,5.0,15.6,78.0,5.2,26.0,2.8,14.0,1.2,6.0,59.0,2021,0,0,1,9,1,3,1.8,9.0,1.2,6.0,12.4,62.0,4.6,23.0,2.8,14.0,1.6,8.0,44.0,3,3,244.95,212.45,0.0,0.0,0.6000000000000001,3.0,12.0,16.0,0.9230769230769232,1.2307692307692308,6.0,8.0,1.2,1.6
E0,2021-12-01,19:30,Southampton,Leicester City,2,2,D,2,1,H,R Jones,15,15,7,6,14,11,2,4,1,3,0,0,2021,2021,1,2,2,15,7,1,1.0,5.0,1.6,8.0,12.2,61.0,3.2,16.0,1.6,8.0,1.4,7.0,43.0,2021,0,2,2,15,6,3,1.4,7.0,1.8,9.0,11.4,57.0,5.6,28.0,1.4,7.0,1.4,7.0,66.0,4,7,252.4,549.1,-0.6000000000000001,-3.0,-0.4000000000000001,-2.0,14.0,18.0,1.0769230769230769,1.3846153846153846,7.0,7.0,1.4,1.4
E0,2021-12-01,19:30,Watford,Chelsea,1,2,A,1,1,D,D Coote,13,8,6,4,18,16,6,0,4,3,0,0,2021,2021,1,1,2,13,6,4,2.2,11.0,1.8,9.0,14.6,73.0,5.0,25.0,2.2,11.0,1.2,6.0,,2021,0,2,1,8,4,3,3.0,15.0,0.4,2.0,21.4,107.0,7.2,36.0,1.2,6.0,2.2,11.0,67.0,0,6,140.0,896.5,0.4000000000000001,2.0,2.6,13.0,13.0,30.0,1.0,2.3076923076923075,6.0,11.0,1.2,2.2
E0,2021-12-01,19:30,West Ham,Brighton,1,1,D,1,0,H,C Kavanagh,14,9,6,3,10,8,9,5,1,1,0,0,2021,2021,1,1,1,14,6,1,1.8,9.0,1.2,6.0,10.8,54.0,4.4,22.0,1.2,6.0,1.8,9.0,65.0,2021,0,1,1,9,3,1,0.8,4.0,1.8,9.0,11.8,59.0,4.4,22.0,2.6,13.0,0.6,3.0,41.0,4,4,284.75,251.1,0.6000000000000001,3.0,-1.0,-5.0,23.0,18.0,1.7692307692307692,1.3846153846153846,9.0,3.0,1.8,0.6
E0,2021-12-01,19:30,Wolves,Burnley,0,0,D,0,0,D,J Brooks,16,6,2,1,5,7,5,5,2,3,0,0,2021,2021,1,0,0,16,2,2,0.8,4.0,0.8,4.0,8.4,42.0,3.4,17.0,1.6,8.0,1.6,8.0,45.0,2021,0,0,0,6,1,3,1.8,9.0,1.8,9.0,10.2,51.0,4.8,24.0,2.0,10.0,1.2,6.0,39.0,2,8,410.25,127.7,0.0,0.0,0.0,0.0,20.0,9.0,1.5384615384615383,0.75,8.0,6.0,1.6,1.2
E0,2021-12-01,20:15,Aston Villa,Man City,1,2,A,0,2,A,M Dean,9,17,3,7,8,12,4,11,0,0,0,0,2021,2021,1,1,2,9,3,0,1.2,6.0,1.8,9.0,10.4,52.0,3.6,18.0,3.2,16.0,1.2,6.0,55.0,2021,0,2,1,17,7,0,2.2,11.0,0.8,4.0,17.8,89.0,7.6,38.0,2.4,12.0,2.4,12.0,86.0,0,12,429.3,1000.0,-0.6000000000000001,-3.0,1.4,7.0,16.0,29.0,1.2307692307692308,2.230769230769231,6.0,12.0,1.2,2.4
E0,2021-12-01,20:15,Everton,Liverpool,1,4,A,1,2,A,P Tierney,8,16,2,7,8,16,3,11,4,3,0,0,2021,2021,1,1,4,8,2,4,0.6,3.0,2.2,11.0,11.8,59.0,3.4,17.0,2.6,13.0,0.2,1.0,59.0,2021,0,4,1,16,7,3,3.4,17.0,1.0,5.0,17.6,88.0,6.2,31.0,1.0,5.0,2.0,10.0,69.0,5,5,495.5,904.5,-1.6,-8.0,2.4,12.0,15.0,28.0,1.1538461538461535,2.1538461538461537,1.0,10.0,0.2,2.0
E0,2021-12-02,19:30,Tottenham,Brentford,2,0,H,1,0,H,J Moss,11,6,6,2,13,11,11,5,0,0,0,0,2021,2021,1,2,0,11,6,0,1.0,5.0,1.4,7.0,10.2,51.0,2.4,12.0,1.8,9.0,1.4,7.0,62.0,2021,0,0,2,6,2,0,1.4,7.0,2.0,10.0,12.4,62.0,5.0,25.0,2.0,10.0,0.8,4.0,,0,0,672.0,153.55,-0.3999999999999999,-2.0,-0.6000000000000001,-3.0,19.0,16.0,1.5833333333333333,1.2307692307692308,7.0,4.0,1.4,0.8
E0,2021-12-02,20:15,Man United,Arsenal,3,2,H,1,1,D,M Atkinson,14,17,10,8,9,10,3,8,1,0,0,0,2021,2021,1,3,2,14,10,1,1.0,5.0,2.4,12.0,7.8,39.0,2.8,14.0,4.0,20.0,0.8,4.0,74.0,2021,0,2,3,17,8,0,1.6,8.0,1.0,5.0,14.8,74.0,5.8,29.0,1.4,7.0,2.4,12.0,61.0,2,8,872.25,553.0,-1.4,-7.0,0.6000000000000001,3.0,18.0,23.0,1.3846153846153846,1.7692307692307692,4.0,12.0,0.8,2.4
E0,2021-12-04,12:30,West Ham,Chelsea,3,2,H,1,2,A,A Marriner,11,19,5,7,10,10,1,9,1,3,0,0,2021,2021,1,3,2,11,5,1,1.8,9.0,1.4,7.0,11.0,55.0,4.8,24.0,1.0,5.0,1.4,7.0,65.0,2021,0,2,3,19,7,3,2.0,10.0,0.6,3.0,18.4,92.0,5.4,27.0,1.8,9.0,2.2,11.0,67.0,6,6,284.75,896.5,0.4000000000000001,2.0,1.4,7.0,24.0,33.0,1.7142857142857142,2.357142857142857,7.0,11.0,1.4,2.2
E0,2021-12-04,15:00,Newcastle,Burnley,1,0,H,1,0,H,P Tierney,19,10,4,1,11,9,10,3,1,1,0,0,2021,2021,1,1,0,19,4,1,1.0,5.0,2.0,10.0,10.6,53.0,3.4,17.0,2.4,12.0,0.6,3.0,45.0,2021,0,0,1,10,1,1,1.8,9.0,1.4,7.0,10.0,50.0,4.6,23.0,2.6,13.0,1.4,7.0,39.0,7,4,232.9,127.7,-1.0,-5.0,0.4000000000000001,2.0,7.0,10.0,0.5,0.7692307692307693,3.0,7.0,0.6,1.4
E0,2021-12-04,15:00,Southampton,Brighton,1,1,D,1,0,H,A Taylor,14,14,4,4,15,12,6,2,4,2,0,0,2021,2021,1,1,1,14,4,4,1.0,5.0,1.6,8.0,12.0,60.0,3.8,19.0,1.6,8.0,1.4,7.0,43.0,2021,0,1,1,14,4,2,0.8,4.0,1.2,6.0,11.6,58.0,4.0,20.0,2.4,12.0,0.8,4.0,41.0,7,4,252.4,251.1,-0.6000000000000001,-3.0,-0.3999999999999999,-2.0,15.0,19.0,1.0714285714285714,1.3571428571428572,7.0,4.0,1.4,0.8
E0,2021-12-04,15:00,Wolves,Liverpool,0,1,A,0,0,D,C Kavanagh,3,17,1,5,4,7,2,8,2,2,0,0,2021,2021,1,0,1,3,1,2,0.6,3.0,0.6,3.0,10.0,50.0,3.0,15.0,1.4,7.0,1.6,8.0,45.0,2021,0,1,0,17,5,2,3.2,16.0,1.2,6.0,17.0,85.0,6.0,30.0,1.6,8.0,2.0,10.0,69.0,0,12,410.25,904.5,0.0,0.0,2.0,10.0,21.0,31.0,1.5,2.2142857142857144,8.0,10.0,1.6,2.0
E0,2021-12-04,17:30,Watford,Man City,1,3,A,0,2,A,S Hooper,11,26,4,13,10,7,5,11,3,0,0,0,2021,2021,1,1,3,11,4,3,1.4,7.0,1.8,9.0,13.2,66.0,4.6,23.0,2.4,12.0,0.6,3.0,,2021,0,3,1,26,13,0,1.8,9.0,0.8,4.0,16.6,83.0,6.2,31.0,1.8,9.0,2.4,12.0,86.0,0,6,140.0,1000.0,-0.4000000000000001,-2.0,1.0,5.0,13.0,32.0,0.9285714285714286,2.2857142857142856,3.0,12.0,0.6,2.4
E0,2021-12-05,14:00,Leeds United,Brentford,2,2,D,1,0,H,D Coote,13,9,6,3,11,9,5,1,5,3,0,0,2021,2021,1,2,2,13,6,5,1.0,5.0,0.8,4.0,15.0,75.0,5.0,25.0,3.4,17.0,1.6,8.0,59.0,2021,0,2,2,9,3,3,1.2,6.0,2.0,10.0,10.6,53.0,4.4,22.0,1.8,9.0,0.8,4.0,,0,0,244.95,153.55,0.1999999999999999,1.0,-0.8,-4.0,15.0,16.0,1.0714285714285714,1.1428571428571428,8.0,4.0,1.6,0.8
E0,2021-12-05,14:00,Man United,Crystal Palace,1,0,H,0,0,D,C Pawson,16,8,3,2,16,9,9,6,2,2,0,0,2021,2021,1,1,0,16,3,2,1.6,8.0,1.8,9.0,8.2,41.0,4.0,20.0,2.6,13.0,1.4,7.0,74.0,2021,0,0,1,8,2,2,1.6,8.0,1.2,6.0,11.2,56.0,4.2,21.0,2.8,14.0,1.4,7.0,44.0,4,7,872.25,212.45,-0.1999999999999999,-1.0,0.4000000000000001,2.0,21.0,16.0,1.5,1.1428571428571428,7.0,7.0,1.4,1.4
